,UtcDatetime,FFT_Base_Price,Price_Expected,Price_P10,Price_P90,MWh_Estimate,P10,Expected,P90
7365,2024-02-02 20:00:00,12.330105057467767,111.8468797901782,83.8073207644311,149.16898936510694,17.557386363636365,1471.4375107623214,1963.7388820433505,2619.0175797563465
7366,2024-02-02 21:00:00,18.04904603280396,76.11423417518638,60.0939789155086,91.12271250314434,16.48106060606061,990.4125085658256,1254.4433064251364,1501.7989473529587
7367,2024-02-02 22:00:00,22.066460330631607,118.45091404941402,93.26346715188612,158.78485091051255,12.572443181818183,1172.5496417064548,1489.217386720687,1996.3135162058902
7368,2024-02-02 23:00:00,24.784609696488985,48.14784356376552,34.968301609135644,60.49601690913089,15.94535984848485,557.5821524480197,767.7346915527964,964.6307590161163
7369,2024-02-03 00:00:00,25.342966396811867,48.7062002640884,35.863847713999476,61.33882991937352,28.73181818181818,1030.4335518190485,1399.4176903150126,1762.376108728909
7370,2024-02-03 01:00:00,29.40970813820633,55.466942307471896,44.26613162274805,68.88807238513701,20.819034090909096,921.5781033266608,1154.7681628177454,1434.1831274431809
7371,2024-02-03 02:00:00,32.13338548113329,65.4517700210499,52.696463519365885,76.57726694030646,17.131439393939395,902.7662710569549,1121.2830313416757,1311.878807541379
7372,2024-02-03 03:00:00,30.335644770277415,59.084002600983084,46.50701061367914,69.83934444643936,28.54337121212121,1327.466867912305,1686.4566189377954,1993.4503337459146
7373,2024-02-03 04:00:00,24.117944035582116,57.393940912285956,44.06573723341663,68.6533062149931,27.474905303030305,1210.7019575963384,1576.8930915327733,1886.243086996877
7374,2024-02-03 05:00:00,12.93151068543888,80.84876667162972,65.21677025718222,100.43687527382953,24.838257575757577,1619.8709379068978,2008.1424912722637,2494.676978155615
7375,2024-02-03 06:00:00,5.314439622496046,101.74128100449124,76.80687195457577,142.1408335587427,18.332386363636367,1408.0532520536294,1865.1604725056309,2605.780678848201
7376,2024-02-03 07:00:00,1.7586290928165869,102.34424678888766,78.20027873329346,144.95916742482476,19.62225378787879,1534.4657155875448,2008.2247842208526,2844.4255720895235
7377,2024-02-03 08:00:00,3.8033600140433323,114.25822166987209,82.19660710565745,165.62523293331097,20.941856060606064,1721.3495146768678,2392.779231951282,3468.4997880937494
7378,2024-02-03 09:00:00,9.783513939354581,120.19598793197056,88.17676103096869,171.6053868586222,21.227272727272727,1871.7521546119262,2551.4330165559204,3642.7143483171167
7379,2024-02-03 10:00:00,12.752287159337707,112.2429970181925,83.53245561333985,149.65814897068745,23.18570075757576,1936.7585193963773,2602.4325409972794,3469.9290579670537
7380,2024-02-03 11:00:00,16.19201218955876,126.64687384538752,93.70939663869362,178.0258979539612,22.2908143939394,2088.8587674411683,2823.0619584601914,3968.342248606145
7381,2024-02-03 12:00:00,18.2191184071846,46.884889916506964,34.40570087570269,57.780023613859996,21.332859848484848,733.9719947702579,1000.1887856004835,1232.6131457966203
7382,2024-02-03 13:00:00,20.09716945212659,88.04049031217309,72.36721239875357,107.6150244119097,19.8813446969697,1438.757494458439,1750.3633351865346,2139.5313949059855
7383,2024-02-03 14:00:00,15.14229520939163,100.29892129522226,75.59230805762881,130.59034555051497,18.04232954545455,1363.8613330772585,1809.626191062009,2356.154049877175
7384,2024-02-03 15:00:00,3.1506822886421815,99.53513600742461,74.3476891098967,139.86907286852312,19.28589015151515,1433.861365192467,1919.6236992553113,2697.499574936605
7385,2024-02-03 16:00:00,31.310740805833827,127.69519452461626,102.52296425220473,167.94770976329795,20.700757575757574,2122.30302893295,2643.387265443287,3476.6448252137243
7386,2024-02-03 17:00:00,35.69956837529689,130.13797721221692,106.05990154358072,172.52596231154354,19.30028409090909,2046.9862304449555,2511.69993121204,3329.800085670265
7387,2024-02-03 18:00:00,15.916674145044437,126.35521301151608,94.6231382768073,177.76305028083937,19.31969696969697,1828.0903578296513,2441.1444259240025,3434.3282638348223
7388,2024-02-03 19:00:00,0.6910554497341832,97.11789683172937,72.16827115669751,137.50543654084606,19.074242424242424,1376.5550993813106,1852.4503079009712,2622.8120312313804
7389,2024-02-03 20:00:00,12.579648927482273,112.19533277093312,84.0568646344456,149.44386866435264,21.609753787878788,1816.4481489314253,2424.513517328993,3229.4452069447543
7390,2024-02-03 21:00:00,17.1626359365481,75.10285009433446,58.510521566291544,90.27794448136774,22.25075757575757,1301.9034310026884,1671.0953106974976,2008.7526570926148
7391,2024-02-03 22:00:00,19.984641027009495,116.36909474579193,91.47707335908922,156.81103496325616,21.385416666666668,1956.275329231356,2488.6015782615714,3353.469320620468
7392,2024-02-03 23:00:00,21.88615077786313,45.24938464513966,32.3500515762186,57.88201430042478,21.674337121212123,701.1659237515614,980.7504173261565,1254.5542912022277
7393,2024-02-04 00:00:00,21.788830053402226,44.147657726959935,31.632931043715125,58.37417041380033,22.663162878787883,716.9022685771814,1000.5255577830715,1322.9433320020776
7394,2024-02-04 01:00:00,24.940667710240103,51.11091240250394,39.78187456966546,64.39452874064352,19.55473484848485,777.9240089854903,999.4603398951003,1259.217935216421
7395,2024-02-04 02:00:00,25.616441429206933,58.89243830591077,46.17951946743953,70.0603228883801,11.658617424242426,538.3893503062328,686.6044073894134,816.8065011745186
7396,2024-02-04 03:00:00,25.249359446950148,53.872743293059756,40.73889466250703,64.79470119759138,14.639583333333334,596.4004433196602,788.6745148340227,948.5674277405722
7397,2024-02-04 04:00:00,21.197783495479268,54.51616803539588,41.83305867766036,65.74870913092442,15.515530303030303,649.0620895816841,845.8472571582768,1020.1260889059831
7398,2024-02-04 05:00:00,9.384654195585755,77.34429784498936,61.66991376732909,96.8900187839764,14.401609848484847,888.1460374667779,1113.882401568544,1395.3722487391965
7399,2024-02-04 06:00:00,0.9897948768525442,97.41663625884773,72.46701058381588,137.82867918449173,16.51032196969697,1196.4536769202382,1608.3800298384322,2275.5958699940293
7400,2024-02-04 07:00:00,5.982096476145388,107.00397739797606,82.3797653705605,148.5359524398036,14.865719696969698,1224.6345007008836,1590.691134459193,2208.0938338925425
7401,2024-02-04 08:00:00,6.340522375222391,116.75299636783838,84.45356058112769,168.0909079997864,16.758333333333336,1415.3009194053984,1956.585630797692,2816.9234665630875
7402,2024-02-04 09:00:00,1.453311723561943,111.86578571617792,79.87956696961598,163.09777250918182,15.221306818181818,1215.871397348027,1702.7434468429253,2482.561236724276
7403,2024-02-04 10:00:00,2.36118250611864,101.89428002818619,72.72151567440247,139.1875764423653,20.851515151515155,1516.35378592595,2124.6501238604524,2902.271859090654
7404,2024-02-04 11:00:00,4.810038014509303,115.24857688098095,83.51650214627216,166.65641415030424,18.304261363636364,1528.707883462063,2109.5400730166148,3050.5225625335947
7405,2024-02-04 12:00:00,4.8554706402298375,33.52124214955221,21.02683648363157,44.309331670633256,23.28494318181818,489.60869281474265,780.5402188362918,1031.7402703750322
7406,2024-02-04 13:00:00,1.6076967046586692,69.64992667544557,53.877739651285644,88.45691903504188,22.463352272727278,1210.274645445116,1564.5708386801584,1987.0389332442608
7407,2024-02-04 14:00:00,4.197028419002745,88.9771606723277,63.94999401427873,119.68672083460535,27.036458333333336,1728.9813485839632,2405.6272971356934,3235.9050408981066
7408,2024-02-04 15:00:00,28.094013733843244,124.47846745262567,99.58644606592296,164.9204076700899,28.91155303030303,2879.198816534344,3598.8658128874367,4768.105112132998
7409,2024-02-04 16:00:00,48.85945672325148,145.28629810524666,120.3518890553312,185.68585065949816,23.088636363636365,2778.7610020752495,3354.462505570911,4287.23308374964
7410,2024-02-04 17:00:00,53.6231480155298,148.16248214120384,125.14412672776618,191.13405012075012,15.675473484848483,1961.693440305617,2322.517060253778,2996.1167347195196
7411,2024-02-04 18:00:00,38.088332832715444,148.77848758158999,116.48157992432957,199.91020575198309,13.770833333333336,1604.0484235412887,2048.8037560714793,2752.9301250429344
7412,2024-02-04 19:00:00,17.86669050145518,114.2511442202376,89.34390620841852,154.68107159256704,17.006534090909092,1519.430186748454,1943.0159791068422,2630.588917257341
7413,2024-02-04 20:00:00,2.464653194924654,101.95536305377944,74.45151419850093,139.37051500627442,17.183333333333334,1279.325185644241,1751.93298847411,2394.850016191149
7414,2024-02-04 21:00:00,3.6250477347024335,61.607649555701556,45.74217776135559,76.6608884044191,11.574147727272727,529.4267227770989,713.0560370877378,887.2844472967155
7415,2024-02-04 22:00:00,7.299627326764768,103.72646870875995,78.79205965884448,143.8164608263621,7.91316287878788,623.4944016356081,820.8044417339119,1138.0430791698197
7416,2024-02-04 23:00:00,10.627389336311651,33.990623203588186,21.076073509550756,46.54071189912858,9.142897727272729,192.69638459030458,310.7727916366701,425.51696904819755
7417,2024-02-05 00:00:00,11.395427276887814,35.022634821454766,21.547367811225122,47.33408526893601,7.383996212121212,159.10568229926884,258.60700286012644,349.51470633004595
7418,2024-02-05 01:00:00,16.108908747604723,42.36659553607918,30.66990672132127,55.49128248330447,7.675000000000002,235.39153408614078,325.1636207394078,425.8955930593619
7419,2024-02-05 02:00:00,16.692845679602666,49.96884255630651,36.990931457242795,60.959315005128076,6.484375000000001,239.86307116805878,324.01671345105007,395.2830582363774
7420,2024-02-05 03:00:00,13.09596571875283,41.7617372280752,29.33952870610306,52.65687092542823,7.757196969696969,227.5925031713199,323.954021474906,408.4697195764563
7421,2024-02-05 04:00:00,9.49399327614181,42.79605502670131,30.072287939490764,53.87511763519262,7.355018939393938,221.18224734586246,314.76579525273326,396.25251056891807
7422,2024-02-05 05:00:00,1.379681167542456,69.33932481694606,53.64972411416943,88.87303291079829,9.257670454545456,496.6714658262612,641.920618695972,822.7572509841433
7423,2024-02-05 06:00:00,6.908484125193645,103.37552416535937,78.38569983215697,143.7228652163055,8.071401515151514,632.6824563914836,834.3853623778635,1160.044952068805
7424,2024-02-05 07:00:00,9.5453997929556,109.61027713774894,85.35553032238363,152.1408978310932,5.301420454545455,452.50555435965936,581.0901652464582,806.5628677346677
7425,2024-02-05 08:00:00,10.486275882469185,120.89874987508517,89.19274001423204,172.3201616468716,6.311553030303031,562.9447085178567,763.058871133942,1087.6078384246207
7426,2024-02-05 09:00:00,2.978467880025589,113.43332953585434,81.68493201178845,164.81235364442801,7.133806818181819,582.7245249284148,809.2114596519428,1175.7394921492137
7427,2024-02-05 10:00:00,0.6961204603049226,100.8026408062067,72.2170991725413,136.9957661149365,9.780208333333334,706.2982751364482,985.8708276348696,1339.8471333886862
7428,2024-02-05 11:00:00,4.72547751855874,115.26292549577076,83.11872461017285,166.54735043782637,9.607291666666669,798.5458302912754,1107.3645435911394,1600.0689719667425
7429,2024-02-05 12:00:00,3.3610512441997753,31.98443509030938,19.532417087601505,42.814912274603195,10.727651515151516,209.53696376437964,343.11787355782275,459.3034585337262
7430,2024-02-05 13:00:00,0.8472735033698546,68.49492738226877,53.203599046168755,88.43210596686347,14.787973484848486,786.7734119932537,1012.9011699756131,1307.7316382472886
