,UtcDatetime,Price_Expected,Price_P10,Price_P90,MWh_Estimate,Expected,P10,P90
2041,2023-06-26 00:00:00,45.268894301426975,32.04145143961304,55.744741966419525,-6.26435410531816,-283.5803838603579,-200.71899786609242,-349.2048031872417
2042,2023-06-26 01:00:00,46.66296448552065,34.15005215042601,59.33059361688218,3.5836556372901507,167.22399573120617,122.38202690262682,212.62041627891085
2043,2023-06-26 02:00:00,56.09852239321549,43.343215891531486,67.22401931247205,-7.121348486828307,-399.497127558229,-308.6621449034304,-478.7256682093897
2044,2023-06-26 03:00:00,53.67497893671576,41.26161654831489,65.78940000593565,20.7734203022629,1115.0128971675047,857.1449029089514,1366.6708577569984
2045,2023-06-26 04:00:00,49.50223317638929,36.09226708495684,60.76159847909643,22.651509415027665,1121.3003008598769,817.5443276845929,1376.3419200213834
2046,2023-06-26 05:00:00,69.49202840306832,53.81764432540806,89.03774934205536,6.711036649038184,466.3635494289939,361.17218343271537,597.535598982409
2047,2023-06-26 06:00:00,104.69878761530805,81.75281111046775,147.0867727146347,4.109873991846863,430.29882419805296,335.99375214328063,604.5081017245678
2048,2023-06-26 07:00:00,111.62704205184879,88.68217171124921,154.04384031192504,10.890536150131055,1215.6783367978587,965.7963968934891,1677.6200116220352
2049,2023-06-26 08:00:00,127.20493228025418,95.06073139465627,178.53919586806828,6.775392912356855,861.8633965884679,644.0738057348129,1209.6732022624021
2050,2023-06-26 09:00:00,124.31374291176829,92.0143071250576,175.627151327189,-0.8413381372135245,-104.58989289142811,-77.41514575358909,-147.76182034173496
2051,2023-06-26 10:00:00,129.96477295636564,95.34549383577004,175.10510472674252,16.62337001227079,2160.45250941443,1584.9634230346892,2910.836946910068
2052,2023-06-26 11:00:00,116.39114716542242,83.51065047756065,159.11562313039383,5.6124190200464055,653.2358881162371,468.6967631167088,893.0235496435581
2053,2023-06-26 12:00:00,61.06938303332577,45.14693072014766,76.13511225343576,22.71278451913001,1387.0557375521425,1025.412509146805,1729.2403989520615
2054,2023-06-26 13:00:00,74.43934194631164,58.74974124353501,93.97305004016387,14.694634792825607,1093.8589441193137,863.3059917467511,1380.8996507081338
2055,2023-06-26 14:00:00,89.71615205938487,65.26105866970103,120.2590961625872,3.3809194799392692,303.3230861627679,220.64238453785174,406.5863208559809
2056,2023-06-26 15:00:00,107.86135050734899,81.83641815316636,148.38275859991631,15.338935177496698,1654.4782635894767,1255.2835132099328,2276.033515622257
2057,2023-06-26 16:00:00,135.5780853082809,110.68606392157817,176.0200255257451,-0.6408860859730474,-86.89010843694406,-70.93715827846276,-112.80878521207067
2058,2023-06-26 17:00:00,146.98351451027835,122.04910546036288,187.38306706452983,5.284732646617458,776.7685776470389,644.9968921168368,990.2694119392294
2059,2023-06-26 18:00:00,143.50470342560837,112.1893485132046,195.08988301509072,7.652472256988407,1098.1657617118171,858.5258770269019,1492.9199173920956
2060,2023-06-26 19:00:00,129.9808315578669,97.91921699365227,181.3478428213058,3.2288772625749225,419.6921515877774,316.1691333199438,585.5499263027251
2061,2023-06-26 20:00:00,107.50779639198396,79.49430224009251,144.83146762424104,9.873791587068363,1061.5095755594298,784.9101726780951,1430.0357265709952
2062,2023-06-26 21:00:00,69.98632308592704,54.63070988617806,90.64254665600592,-2.9391278362658486,-205.69875033974336,-160.56664014142982,-266.41003202669293
2063,2023-06-26 22:00:00,102.48876443096951,76.36527569842603,142.888316985221,-0.7363733709330127,-75.46999694679246,-56.23335548827885,-105.21915164535204
2064,2023-06-26 23:00:00,38.897953007682176,26.644306479604793,50.136934492537534,18.323432005728375,712.7439970982819,488.2151381188264,918.6807101496692
2065,2023-06-27 00:00:00,44.54784655330584,31.321509855732643,54.95747604791077,32.71976323813626,1457.5949919929915,1024.8323867405234,1798.1956044531846
2066,2023-06-27 01:00:00,51.42020023385743,38.81778920823423,63.395411311613515,31.89468599568997,1640.0311402943867,1238.0811978435136,2021.976737351525
2067,2023-06-27 02:00:00,55.590195871636354,42.597068147456284,66.66208994287474,7.283392864779133,404.88523596315065,310.25118220569357,485.5261902411987
2068,2023-06-27 03:00:00,52.333523408424185,39.65516875943085,64.27053234399631,5.918504215914068,309.7361789263961,234.69928348547535,380.3854166369836
2069,2023-06-27 04:00:00,48.23207906935282,35.54896971161731,59.46462016488137,23.905344196654205,1153.0044514731203,849.810356792647,1421.5222125647933
2070,2023-06-27 05:00:00,68.80481477862294,53.14675349031978,88.37934887835955,22.064950883151123,1518.1748586146257,1172.6805053628466,1950.085992085881
